102	9389	28060	17	2	2
103	13421	2009	172	-1	60
104	40551	13988	81	20	20
105	44183	25630	282	-1	74
106	31975	6653	278	-1	80
107	18573	24477	312	7	7
108	23324	32447	230	-1	83
109	8765	33197	193	-1	89
110	32386	11715	355	-1	64
111	9670	27998	162	2	2
112	21407	17814	142	17	17
113	11681	10234	294	6	6
114	21261	17860	20	17	17
115	10007	10798	166	9	9
116	40074	7467	357	-1	51
117	40426	14062	30	20	20
118	5339	31989	178	-1	94
119	38931	16486	194	5	5
120	42389	32442	338	-1	78
121	40159	7544	260	-1	51
122	13488	1896	100	-1	60
123	11586	10058	23	6	6
124	2038	9468	17	-1	73
125	2640	29389	153	36	36
126	2413	26027	226	26	26
127	17193	19433	332	41	41
128	2075	9489	326	-1	73
129	16780	31480	296	-1	93
130	32119	6474	140	-1	80
131	5026	30152	253	16	16
132	37434	11162	319	-1	61
133	6851	33622	251	1	1
134	17172	19253	44	41	41
135	2266	25971	43	26	26
136	38932	16396	97	5	5
137	40135	2820	267	49	49
138	42117	26704	212	-1	97
139	17521	30195	171	-1	56
140	15669	22138	266	11	11
141	15582	22191	309	11	11
142	11665	3425	48	-1	75
143	15040	15220	33	30	30
144	18768	14604	148	21	21
145	42566	32250	138	-1	78
146	5166	32110	311	-1	94
147	30823	10773	186	-1	55
148	21675	13375	198	31	31
149	5785	26625	64	24	24
150	21377	29248	58	44	44
151	38951	16353	120	5	5
152	40094	7570	307	-1	51
153	14364	21217	165	25	25
154	17817	25669	123	-1	57
155	20142	14690	247	3	3
156	12534	19662	106	-1	85
157	15770	21976	152	11	11
158	12751	15090	18	-1	98
159	21437	29481	251	44	44
160	37384	11145	339	-1	61
161	20481	28829	337	-1	79
162	43365	7493	18	46	46
163	4878	29916	55	16	16
164	34891	10654	144	-1	68
165	16243	15535	102	29	29
166	39046	12723	113	4	4
167	36750	27376	81	-1	62
168	17881	24548	258	48	48
169	11170	11595	250	-1	65
170	12409	19801	303	-1	85
171	20162	31312	279	37	37
172	43579	32165	105	-1	100
173	17740	27535	191	23	23
174	14440	10210	209	45	45
175	11569	10075	20	6	6
176	42451	10929	64	39	39
177	17801	25750	119	-1	57
178	23136	15069	232	-1	77
179	17823	24287	117	48	48
180	30800	10887	238	-1	55
181	25114	10718	184	-1	54
182	24916	10786	345	-1	54
183	12363	19645	43	-1	85
184	20053	31261	43	37	37
185	13650	19882	338	15	15
186	21467	29313	116	44	44
187	9404	32738	357	22	22
188	6915	33454	193	1	1
189	17609	24506	294	48	48
190	14939	30496	253	-1	63
191	14402	21191	179	25	25
192	2060	9370	48	-1	73
193	29664	11617	336	47	47
194	43611	32303	235	-1	100
195	20608	25105	163	-1	88
196	31928	6598	337	-1	80
197	985	30472	3	-1	71
198	5403	8974	326	-1	86
199	30645	10813	326	-1	55
200	41971	26491	107	-1	97
201	39087	12757	162	4	4
202	15805	7213	1	35	35
203	39691	4635	319	27	27
204	6757	33311	40	1	1
205	21645	13247	136	31	31
206	18584	14593	337	21	21
207	5279	31004	32	14	14
208	7193	9522	91	-1	84
209	7072	9494	55	-1	84
210	20157	31223	114	37	37
211	40116	32705	118	-1	91
212	11029	11619	287	-1	65
213	38805	16589	311	5	5
214	32089	6416	103	-1	80
215	32061	6499	159	-1	80
216	29597	29440	12	-1	72
217	42341	32378	348	-1	78
218	16208	15551	123	29	29
219	17686	24417	340	48	48
220	13560	12577	40	13	13
221	27942	10891	46	-1	87
222	17165	19541	288	41	41
223	16224	15624	90	29	29
224	9362	32748	349	22	22
225	15132	15249	154	30	30
226	38493	10732	143	40	40
227	34577	32530	30	-1	53
228	29876	14764	358	-1	96
229	9502	12994	210	-1	67
230	15014	15327	306	30	30
231	4937	29978	77	16	16
232	6829	33549	256	1	1
233	14325	21081	81	25	25
234	5189	32110	288	-1	94
235	17232	19288	52	41	41
236	11758	3632	241	-1	75
237	15076	15390	243	30	30
238	9543	32834	218	22	22
239	5474	8928	308	-1	86
240	4067	15639	267	-1	95
241	38990	12688	115	4	4
242	14297	21150	56	25	25
243	43468	7571	62	46	46
244	14523	10189	189	45	45
245	23352	32216	136	-1	83
246	44136	25444	74	-1	74
247	43646	32218	186	-1	100
248	20281	17991	334	43	43
249	19967	14424	44	3	3
250	5701	26773	327	24	24
251	17841	24488	242	48	48
252	42523	32346	160	-1	78
253	38914	12720	35	4	4
254	2334	9402	151	-1	73
255	12709	15297	320	-1	98
256	42090	26761	254	-1	97
257	15602	22163	283	11	11
258	41913	26520	76	-1	97
259	17352	19324	119	41	41
260	20200	14415	139	3	3
261	40406	14065	42	20	20
262	40414	14076	36	20	20
263	3708	2103	126	-1	76
264	9781	10722	72	9	9
265	9317	12880	75	-1	67
266	11263	11464	187	-1	65
267	2541	25956	136	26	26
268	41999	26699	275	-1	97
269	18781	24416	174	7	7
270	16041	7030	154	35	35
271	12895	15052	105	-1	98
272	20182	31174	113	37	37
273	9235	13061	311	-1	67
274	23101	14889	103	-1	77
275	20242	31258	143	37	37
276	13005	14713	15	10	10
277	13744	19826	70	15	15
278	20611	28785	295	-1	79
279	14382	21220	176	25	25
280	28076	10990	186	-1	87
281	20087	14685	273	3	3
282	17814	24235	101	48	48
283	3518	2324	291	-1	76
284	13782	19908	295	15	15
285	18795	14549	147	21	21
286	4992	30010	120	16	16
287	1232	30429	177	-1	71
288	10979	11567	344	-1	65
289	16043	15708	1	29	29
290	32491	22850	121	32	32
291	40046	32798	358	-1	91
292	22935	15101	325	-1	77
293	9410	27930	21	2	2
294	5577	8863	119	-1	86
295	8633	33174	335	-1	89
296	25697	23144	168	-1	70
297	29910	11608	202	47	47
298	12962	14758	27	10	10
299	29841	17550	316	-1	66
300	25156	10694	172	-1	54
301	42550	10942	109	39	39
302	5442	30981	166	14	14
303	23186	14852	152	-1	77
304	43568	32276	228	-1	100
305	17659	27371	140	23	23
306	38817	16636	295	5	5
307	21444	29468	277	44	44
308	37261	9238	191	18	18
309	17374	19248	134	41	41
310	7170	30134	251	34	34
311	18753	24351	122	7	7
312	8657	33139	19	-1	89
313	9579	32713	184	22	22
314	39647	4694	351	27	27
315	34651	10897	287	-1	68
316	39116	12804	155	4	4
317	29964	14869	305	-1	96
318	17731	24502	289	48	48
319	12446	19741	325	-1	85
320	15072	30353	158	-1	63
321	2051	9369	13	-1	73
322	42506	10900	81	39	39
323	41484	26634	319	-1	52
324	20644	28760	212	-1	79
325	29765	11650	262	47	47
326	43497	32147	37	-1	100
327	42374	9616	122	33	33
328	42226	9734	347	33	33
329	19222	1721	350	-1	59
330	20376	17950	287	43	43
331	23110	15141	261	-1	77
332	43562	7510	96	46	46
333	16827	31542	266	-1	93
334	7302	9692	242	-1	84
335	4167	15662	229	-1	95
336	42157	7937	150	-1	99
337	3838	16141	41	28	28
338	18648	24327	47	7	7
339	13046	14902	268	10	10
340	15057	30251	150	-1	63
341	4867	30136	338	16	16
342	1011	30366	57	-1	71
343	1290	30363	126	-1	71
344	5337	9058	315	-1	86
345	21418	13335	6	31	31
346	5319	32073	218	-1	94
347	29836	11654	254	47	47
348	20517	25188	254	-1	88
349	15122	15352	216	30	30
350	11132	11337	78	-1	65
351	29746	29330	140	-1	72
352	11311	1069	129	8	8
353	8629	33268	344	-1	89
354	17339	19402	228	41	41
355	7291	9578	136	-1	84
356	19465	1872	202	-1	59
357	17798	25796	124	-1	57
358	42571	32446	249	-1	78
359	20028	14551	0	3	3
360	17761	24461	260	48	48
361	23152	15096	192	-1	77
362	42388	11150	302	39	39
363	22879	31960	214	12	12
364	5374	8756	27	-1	86
365	16140	15763	327	29	29
366	33008	10888	119	38	38
367	1100	30387	46	-1	71
368	2267	9391	138	-1	73
369	38408	11004	222	40	40
370	19298	1576	53	-1	59
371	16101	7301	253	35	35
372	44343	25529	164	-1	74
373	5231	31010	359	14	14
374	4977	29945	86	16	16
375	5260	31125	328	14	14
376	30063	17570	222	-1	66
377	21407	13397	326	31	31
378	28199	10892	167	-1	87
379	25560	12328	242	19	19
380	11692	3485	49	-1	75
381	11244	11462	149	-1	65
382	14437	9053	356	-1	82
383	14920	30388	36	-1	63
384	20392	25175	343	-1	88
385	2156	9435	41	-1	73
386	5425	31997	193	-1	94
387	25184	10814	192	-1	54
388	30674	10653	46	-1	55
389	41958	8200	296	-1	99
390	32034	6454	101	-1	80
391	18545	14651	321	21	21
392	36838	27576	250	-1	62
393	40099	7510	334	-1	51
394	2317	26077	323	26	26
395	30602	10714	353	-1	55
396	12707	15331	294	-1	98
397	3980	15605	289	-1	95
398	32910	10861	108	38	38
399	25579	23064	70	-1	70
400	5637	8761	124	-1	86
401	40475	14150	309	20	20
402	18657	14529	70	21	21
403	32132	6384	159	-1	80
404	9416	32842	286	22	22
405	40392	13961	74	20	20
406	8791	33315	221	-1	89
407	39094	12800	177	4	4
408	32350	11649	42	-1	64
409	17848	24254	143	48	48
410	26227	5201	184	50	50
411	44107	25555	338	-1	74
412	42210	9680	345	33	33
413	23247	32245	31	-1	83
414	42316	9753	277	33	33
415	12390	19835	313	-1	85
416	34882	10615	152	-1	68
417	3531	2308	292	-1	76
418	5424	8884	22	-1	86
419	42464	10842	92	39	39
420	7691	23312	130	-1	92
421	18867	24577	208	7	7
422	22886	31772	139	12	12
423	16097	15618	3	29	29
424	39643	4579	32	27	27
425	15673	22045	148	11	11
426	8679	33055	54	-1	89
427	39863	4567	140	27	27
428	40369	13976	27	20	20
429	21464	13425	331	31	31
430	5321	30957	64	14	14
431	18800	24323	96	7	7
432	15060	15150	111	30	30
433	42169	9737	333	33	33
434	42168	9572	40	33	33
435	32533	11688	134	-1	64
436	22827	31766	83	12	12
437	42538	10958	128	39	39
438	20198	14399	104	3	3
439	36707	12492	269	-1	81
440	34766	10903	258	-1	68
441	42453	10878	57	39	39
442	15964	7284	289	35	35
443	20596	25254	230	-1	88
444	16742	31310	75	-1	93
445	18818	24324	151	7	7
446	1203	30579	246	-1	71
447	36915	27607	215	-1	62
448	15067	8887	277	-1	90
449	9554	28207	255	2	2
450	7226	30144	244	34	34
451	39877	4512	106	27	27
452	23426	32248	161	-1	83
453	42450	32322	54	-1	78
454	18707	14578	148	21	21
455	14888	8619	54	-1	90
456	15152	8852	212	-1	90
457	11010	11398	15	-1	65
458	1160	30478	194	-1	71
459	7336	9586	174	-1	84
460	9478	27921	53	2	2
461	21444	12302	112	-1	69
462	9468	13026	200	-1	67
463	38197	10805	44	40	40
464	25649	12262	165	19	19
465	29651	11527	21	47	47
466	5123	30073	197	16	16
467	29982	17378	106	-1	66
468	8816	33208	178	-1	89
469	14914	8777	16	-1	90
470	11269	11371	166	-1	65
471	25685	3985	229	-1	58
472	5427	31139	205	14	14
473	20387	24998	64	-1	88
474	43597	32159	111	-1	100
475	18633	14499	38	21	21
476	40037	2662	337	49	49
477	43398	32296	319	-1	100
478	9407	12921	140	-1	67
479	13907	19771	136	15	15
480	9307	13023	306	-1	67
481	11168	1282	240	8	8
482	20431	25074	35	-1	88
483	13734	12571	120	13	13
484	39675	4712	322	27	27
485	42326	32490	310	-1	78
486	41975	7971	62	-1	99
487	15123	8753	194	-1	90
488	9683	27934	142	2	2
489	12775	15131	64	-1	98
490	25720	23295	204	-1	70
491	5447	31127	225	14	14
492	11232	1194	188	8	8
493	15060	15338	264	30	30
494	11246	11334	146	-1	65
495	42392	32367	358	-1	78
496	16843	31433	220	-1	93
497	42388	9695	202	33	33
498	2195	9342	71	-1	73
499	14326	21323	262	25	25
500	7140	30002	22	34	34
501	11018	1283	337	8	8
502	42450	32309	71	-1	78
503	40557	14075	156	20	20
504	15178	8724	141	-1	90
505	18792	24441	167	7	7
506	18580	24344	27	7	7
507	4941	30177	315	16	16
508	25697	4013	205	-1	58
509	9266	13138	326	-1	67
510	22906	31870	143	12	12
511	36948	27383	116	-1	62
512	14981	8812	323	-1	90
513	20247	14397	139	3	3
514	15036	15260	32	30	30
515	38851	16493	348	5	5
516	5281	31052	339	14	14
517	20214	31172	128	37	37
518	36713	12348	96	-1	81
519	32762	11094	348	38	38
520	13676	12785	276	13	13
521	11887	3459	116	-1	75
522	38255	10993	330	40	40
523	20278	17839	339	43	43
524	22723	31908	355	12	12
525	14287	21159	44	25	25
526	14366	10239	298	45	45
527	44087	25484	10	-1	74
528	21270	17977	299	17	17
529	11050	11331	34	-1	65
530	8655	33248	319	-1	89
531	42462	10958	82	39	39
532	29987	17411	171	-1	66
533	3500	30624	201	42	42
534	2507	29509	316	36	36
535	9519	32812	229	22	22
536	42391	9737	231	33	33
537	42460	11090	256	39	39
538	3768	16229	347	28	28
539	20255	14637	239	3	3
540	38198	10838	41	40	40
541	41687	26435	114	-1	52
542	13828	19779	119	15	15
543	37322	9345	207	18	18
544	5755	26719	341	24	24
545	41644	26525	153	-1	52
546	29803	29277	106	-1	72
547	21434	18064	254	17	17
548	21206	18025	346	17	17
549	40138	2633	173	49	49
550	17726	24419	307	48	48
551	36966	27412	114	-1	62
552	1108	30512	292	-1	71
553	42527	11137	253	39	39
554	40070	32694	98	-1	91
555	39796	4468	94	27	27
556	9690	28221	243	2	2
557	25442	3888	7	-1	58
558	13565	12831	306	13	13
559	3777	16061	63	28	28
560	14726	8987	144	-1	82
561	40568	14044	142	20	20
562	3872	16059	81	28	28
563	11217	11437	181	-1	65
564	3195	30693	322	42	42
565	13302	2122	311	-1	60
566	3798	16181	352	28	28
567	16866	31351	171	-1	93
568	15138	15435	257	30	30
569	26024	5216	340	50	50
570	32848	11015	323	38	38
571	5211	32043	340	-1	94
572	11829	3463	118	-1	75
573	3267	30672	337	42	42
574	20037	14679	269	3	3
575	5220	32133	277	-1	94
576	13056	14836	305	10	10
577	1299	30557	180	-1	71
578	17816	25913	227	-1	57
579	44356	25706	249	-1	74
580	6918	33521	207	1	1
581	42624	32257	138	-1	78
582	9462	32794	270	22	22
583	4969	30025	54	16	16
584	39719	4647	321	27	27
585	11116	1051	92	8	8
586	7732	23395	181	-1	92
587	13505	2165	215	-1	60
588	31947	6541	318	-1	80
589	17714	27374	158	23	23
590	14383	10305	251	45	45
591	15090	8771	208	-1	90
592	39047	12884	216	4	4
593	36532	12551	324	-1	81
594	42458	10933	89	39	39
595	9581	32600	110	22	22
596	17807	25900	264	-1	57
597	3389	30508	97	42	42
598	32792	10838	46	38	38
599	42435	9663	142	33	33
600	25531	12439	286	19	19
601	42447	10935	58	39	39
602	18599	14683	288	21	21
603	28160	10879	103	-1	87
604	9931	10664	97	9	9
605	32561	11894	242	-1	64
606	14440	21324	237	25	25
607	6876	33346	122	1	1
608	32614	11839	187	-1	64
609	15204	15368	244	30	30
610	37546	11107	216	-1	61
611	13066	14842	258	10	10
612	13872	20020	248	15	15
613	26309	5021	147	50	50
614	29525	29289	24	-1	72
615	29764	29457	207	-1	72
616	21438	13246	54	31	31
617	7064	9594	359	-1	84
618	29929	17507	236	-1	66
619	21285	12467	308	-1	69
620	25434	3925	316	-1	58
621	20149	14400	100	3	3
622	7269	9773	221	-1	84
623	34814	32678	208	-1	53
624	17594	27488	111	23	23
625	16048	15667	331	29	29
626	17701	24328	48	48	48
627	12610	19777	207	-1	85
628	3382	30677	225	42	42
629	20450	25030	99	-1	88
630	17318	19439	269	41	41
631	13671	19872	28	15	15
632	5618	8814	151	-1	86
633	21533	13407	292	31	31
634	30001	17582	219	-1	66
635	32382	11740	30	-1	64
636	17698	24249	52	48	48
637	23219	32409	280	-1	83
638	43663	7729	241	46	46
639	20462	17856	197	43	43
640	11722	3442	81	-1	75
641	40143	7542	279	-1	51
642	14999	8762	4	-1	90
643	21269	12488	318	-1	69
644	41965	8205	304	-1	99
645	25534	4032	291	-1	58
646	18825	24378	123	7	7
647	2526	26072	195	26	26
648	32519	23067	196	32	32
649	3196	30479	38	42	42
650	7573	23390	42	-1	92
651	5005	30067	242	16	16
652	36970	27418	122	-1	62
653	44340	25605	186	-1	74
654	20504	17773	116	43	43
655	13450	1954	133	-1	60
656	38865	12866	319	4	4
657	25053	10739	298	-1	54
658	9272	12948	25	-1	67
659	15136	8919	245	-1	90
660	34687	10670	42	-1	68
661	9791	10736	25	9	9
662	11236	1231	219	8	8
663	14592	9109	275	-1	82
664	25685	23344	230	-1	70
665	20550	28706	0	-1	79
666	21399	12344	135	-1	69
667	39948	32850	333	-1	91
668	14946	30470	264	-1	63
669	11123	1294	273	8	8
670	40043	2529	51	49	49
671	17429	27434	36	23	23
672	13008	14756	16	10	10
673	22739	31816	72	12	12
674	36826	12420	188	-1	81
675	38804	16470	34	5	5
676	42618	32354	208	-1	78
677	37641	11008	161	-1	61
678	7092	9622	332	-1	84
679	29976	14773	343	-1	96
680	14606	9005	106	-1	82
681	20117	31394	293	37	37
682	18772	24331	97	7	7
683	12839	15019	119	-1	98
684	15008	15216	56	30	30
685	9465	27920	41	2	2
686	39069	12676	140	4	4
687	43427	32141	36	-1	100
688	32831	10839	27	38	38
689	21275	29393	335	44	44
690	12397	19750	353	-1	85
691	42160	9821	291	33	33
692	38474	10746	105	40	40
693	2573	29467	200	36	36
694	38821	16611	304	5	5
695	40092	7466	358	-1	51
696	25530	3864	66	-1	58
697	29840	17348	23	-1	66
698	21568	13210	94	31	31
699	40531	14224	249	20	20
700	7173	9767	278	-1	84
701	8837	33233	187	-1	89
702	38261	10879	19	40	40
703	3198	30752	324	42	42
704	9950	10698	130	9	9
705	17184	19489	327	41	41
706	38866	16494	338	5	5
707	31862	6445	13	-1	80
708	29990	17456	217	-1	66
709	7140	9507	69	-1	84
710	6950	33524	209	1	1
711	17496	27465	38	23	23
712	16164	15787	259	29	29
713	39042	12724	93	4	4
714	38972	12714	106	4	4
715	21383	29378	341	44	44
716	5218	30893	43	14	14
717	20505	17974	214	43	43
718	4867	29925	42	16	16
719	11162	1078	90	8	8
720	3274	30714	328	42	42
721	5137	31892	58	-1	94
722	11572	3501	359	-1	75
723	21284	12366	105	-1	69
724	38966	12969	289	4	4
725	13558	12657	44	13	13
726	20534	24995	102	-1	88
727	15702	22011	152	11	11
728	20506	25089	150	-1	88
729	6879	33524	267	1	1
730	13288	2056	0	-1	60
731	5603	8905	155	-1	86
732	18651	24584	299	7	7
733	13643	12839	284	13	13
734	38470	11046	250	40	40
735	30080	14650	129	-1	96
736	20521	24979	130	-1	88
737	9438	32733	333	22	22
738	37615	11228	220	-1	61
739	9233	13069	326	-1	67
740	14833	30284	24	-1	63
741	5146	30056	173	16	16
742	43461	32148	45	-1	100
743	29797	17540	311	-1	66
744	14409	21326	223	25	25
745	34653	32675	269	-1	53
746	15227	15310	204	30	30
747	40557	14023	97	20	20
748	22940	14880	53	-1	77
749	14458	10290	250	45	45
750	43471	32378	290	-1	100
751	9358	13066	268	-1	67
752	17473	30279	235	-1	56
753	6695	33460	11	1	1
754	15069	8829	227	-1	90
755	22696	31893	7	12	12
756	20306	17975	279	43	43
757	43465	32297	323	-1	100
758	15612	21932	87	11	11
759	40623	14065	141	20	20
760	17817	24402	165	48	48
761	17700	27625	199	23	23
762	29664	29473	267	-1	72
763	9806	10944	269	9	9
764	15095	8765	197	-1	90
765	22785	31851	48	12	12
766	39929	32821	24	-1	91
767	20524	28893	325	-1	79
768	42376	10963	353	39	39
769	40188	32952	254	-1	91
770	36580	12324	45	-1	81
771	43442	7673	332	46	46
772	19263	1663	60	-1	59
773	5495	31041	167	14	14
774	34673	10774	6	-1	68
775	15581	21891	37	11	11
776	25644	12356	177	19	19
777	11697	3607	289	-1	75
778	16630	31342	38	-1	93
779	2504	25875	138	26	26
780	29891	14713	37	-1	96
781	21420	29418	266	44	44
782	20355	17707	89	43	43
783	11067	1158	349	8	8
784	14357	10342	286	45	45
785	32386	11896	286	-1	64
786	9451	12966	187	-1	67
787	20278	31434	236	37	37
788	3560	2332	269	-1	76
789	44244	25651	279	-1	74
790	37296	9294	169	18	18
791	22788	32018	300	12	12
792	11865	3455	132	-1	75
793	42087	8064	177	-1	99
794	5564	8991	208	-1	86
795	16783	31469	260	-1	93
796	41600	26551	16	-1	52
797	17362	30083	42	-1	56
798	41661	26688	263	-1	52
799	36599	12461	342	-1	81
800	39877	4498	152	27	27
801	2520	29464	44	36	36
802	3737	16115	15	28	28
803	13196	14689	144	10	10
804	15089	15294	212	30	30
805	12862	15276	227	-1	98
806	2508	29502	337	36	36
807	14931	30438	309	-1	63
808	36761	27520	0	-1	62
809	32830	10851	55	38	38
810	34585	32465	20	-1	53
811	42124	26658	213	-1	97
812	25442	3859	345	-1	58
813	1184	30434	146	-1	71
814	20132	14618	244	3	3
815	38997	16427	180	5	5
816	20181	14469	143	3	3
817	20514	25047	122	-1	88
818	40377	14230	288	20	20
819	3680	2024	93	-1	76
820	13442	2065	176	-1	60
821	3974	16176	128	28	28
822	40279	7514	199	-1	51
823	40111	32656	70	-1	91
824	19421	1736	189	-1	59
825	9582	32732	179	22	22
826	32545	23094	201	32	32
827	39705	4597	349	27	27
828	23041	14996	343	-1	77
829	17526	30198	205	-1	56
830	9703	28223	253	2	2
831	40081	32718	76	-1	91
832	16708	31481	327	-1	93
833	43627	32194	146	-1	100
834	12810	15250	307	-1	98
835	25593	3734	86	-1	58
836	33050	10842	159	38	38
837	25686	3853	144	-1	58
838	42524	32238	102	-1	78
839	17625	24504	310	48	48
840	11767	10011	119	6	6
841	8636	33110	34	-1	89
842	3988	16282	233	28	28
843	42111	8161	239	-1	99
844	29840	17511	346	-1	66
845	21421	29335	49	44	44
846	38968	12901	287	4	4
847	12457	19715	3	-1	85
848	20367	17972	291	43	43
849	42456	32267	52	-1	78
850	17661	24476	292	48	48
851	9433	32846	311	22	22
852	7725	23554	242	-1	92
853	9301	13042	325	-1	67
854	3499	30592	156	42	42
855	32274	22876	29	32	32
856	2607	29455	161	36	36
857	4902	30136	315	16	16
858	17447	19249	149	41	41
859	12487	19593	87	-1	85
860	11015	1087	3	8	8
861	30041	17289	118	-1	66
862	42533	10992	181	39	39
863	16716	31477	287	-1	93
864	25181	10850	218	-1	54
865	20618	28738	230	-1	79
866	13885	19792	126	15	15
867	9605	27905	96	2	2
868	20281	31390	195	37	37
869	14337	10335	302	45	45
870	15660	22045	140	11	11
871	37019	9172	17	18	18
872	42077	8126	224	-1	99
873	39998	7557	312	-1	51
874	16865	31419	210	-1	93
875	32974	10903	145	38	38
876	7073	30107	334	34	34
877	44350	25672	204	-1	74
878	3438	30459	96	42	42
879	4928	29918	43	16	16
880	9824	10875	337	9	9
881	21436	29344	92	44	44
882	15083	15293	232	30	30
883	16275	15646	145	29	29
884	38849	12873	350	4	4
885	21439	17850	116	17	17
886	25651	12253	129	19	19
887	7161	9687	279	-1	84
888	3991	15602	293	-1	95
889	42433	9711	193	33	33
890	30866	10870	244	-1	55
891	5738	26626	74	24	24
892	25104	10609	129	-1	54
893	23161	15151	245	-1	77
894	31984	6378	49	-1	80
895	21165	12588	319	-1	69
896	9451	27973	63	2	2
897	18540	14708	305	21	21
898	33055	10871	147	38	38
899	13435	2051	167	-1	60
900	11058	11346	60	-1	65
901	42579	32202	98	-1	78
902	12691	15290	316	-1	98
903	20494	17999	220	43	43
904	5424	31876	150	-1	94
905	39721	4727	321	27	27
906	42506	32382	241	-1	78
907	26303	5189	195	50	50
908	27989	11057	289	-1	87
909	36909	27490	149	-1	62
910	36793	12372	141	-1	81
911	21297	17856	61	17	17
912	29774	17532	299	-1	66
913	42065	7965	101	-1	99
914	2397	25927	66	26	26
915	18712	24463	274	7	7
916	10997	11448	14	-1	65
917	5124	30195	222	16	16
918	38884	12898	321	4	4
919	9256	13030	351	-1	67
920	44240	25648	236	-1	74
921	40312	7476	216	-1	51
922	25431	12451	298	19	19
923	27983	10864	73	-1	87
924	5614	8986	204	-1	86
925	5708	26675	38	24	24
926	37502	11084	289	-1	61
927	42053	26783	235	-1	97
928	9422	28066	6	2	2
929	16333	15774	223	29	29
930	34555	32514	351	-1	53
931	36915	27408	137	-1	62
932	40105	2563	108	49	49
933	3473	30580	146	42	42
934	14533	10327	232	45	45
935	21355	17957	251	17	17
936	3400	30710	219	42	42
937	43393	32158	17	-1	100
938	1179	30421	116	-1	71
939	18629	24381	18	7	7
940	30032	17568	236	-1	66
941	12859	15247	226	-1	98
942	41691	26515	141	-1	52
943	41751	26523	164	-1	52
944	11874	10005	160	6	6
945	19325	1688	50	-1	59
946	42475	32323	89	-1	78
947	39726	4469	64	27	27
948	12555	19600	77	-1	85
949	25442	12278	11	19	19
950	15770	22103	199	11	11
951	29585	29368	39	-1	72
952	14793	30504	337	-1	63
953	42582	32291	181	-1	78
954	27946	11029	6	-1	87
955	6957	33519	233	1	1
956	2602	29612	266	36	36
957	36769	12297	138	-1	81
958	7097	29998	4	34	34
959	25034	10617	50	-1	54
960	42094	26554	122	-1	97
961	25434	4042	322	-1	58
962	23431	32296	166	-1	83
963	14384	10348	276	45	45
964	9575	28149	275	2	2
965	28060	10976	94	-1	87
966	6769	33409	14	1	1
